id,x,y,prob
5953,-0.8,2.3,0.596202812
5954,-0.7,2.3,0.596137568
5955,-0.6,2.3,0.612130041
5956,-0.5,2.3,0.635600006
5957,-0.4,2.3,0.662059167
5958,-0.3,2.3,0.689339217
5959,-0.2,2.3,0.716384091
5960,-0.1,2.3,0.742651544
5961,0,2.3,0.767851391
5962,0.1,2.3,0.791838397
5963,0.2,2.3,0.814570198
5964,0.3,2.3,0.836089398
5965,0.4,2.3,0.856508653
5966,0.5,2.3,0.875980484
5967,0.6,2.3,0.894625429
5968,0.7,2.3,0.912379319
5969,0.8,2.3,0.928722291
5970,0.9,2.3,0.942307473
5971,1,2.3,0.950625946
5972,1.1,2.3,0.949899165
5973,1.2,2.3,0.935218319
5974,1.3,2.3,0.900821564
5975,1.4,2.3,0.840853528
5976,1.5,2.3,0.751588135
5977,1.6,2.3,0.635347303
5978,1.7,2.3,0.503420401
5979,1.8,2.3,0.373465279
5980,1.9,2.3,0.26152929
5981,2,2.3,0.175584908
5982,2.1,2.3,0.115460997
5983,2.2,2.3,0.07685365
5984,2.3,2.3,0.055239276
5985,2.4,2.3,0.048221255
5986,2.5,2.3,0.05688587
5987,2.6,2.3,0.086858111
5988,2.7,2.3,0.148469435
5989,2.8,2.3,0.252950242
5990,2.9,2.3,0.40089923
5991,3,2.3,0.570017577
5992,3.1,2.3,0.723501825
5993,3.2,2.3,0.836840977
5994,3.3,2.3,0.908739611
5995,3.4,2.3,0.950245437
5996,3.5,2.3,0.973039733
5997,3.6,2.3,0.985298622
5998,3.7,2.3,0.991870007
5999,3.8,2.3,0.995419174
6000,3.9,2.3,0.997363686
6001,4,2.3,0.998449083
6002,4.1,2.3,0.999067902
6003,4.2,2.3,0.999428636
6004,-2.6,2.35,0.999996768
6005,-2.5,2.35,0.999993003
6006,-2.4,2.35,0.999984853
6007,-2.3,2.35,0.999967212
6008,-2.2,2.35,0.999929028
6009,-2.1,2.35,0.999846385
6010,-2,2.35,0.999667557
6011,-1.9,2.35,0.999280784
6012,-1.8,2.35,0.998445146
6013,-1.7,2.35,0.996643927
6014,-1.6,2.35,0.992781435
6015,-1.5,2.35,0.984593205
6016,-1.4,2.35,0.967666025
6017,-1.3,2.35,0.934508192
6018,-1.2,2.35,0.876263872
6019,-1.1,2.35,0.792346721
6020,-1,2.35,0.703322461
6021,-0.9,2.35,0.639977561
6022,-0.8,2.35,0.613980318
6023,-0.7,2.35,0.616169825
6024,-0.6,2.35,0.633677138
6025,-0.5,2.35,0.658018087
6026,-0.4,2.35,0.684824411
6027,-0.3,2.35,0.712023588
6028,-0.2,2.35,0.73863037
6029,-0.1,2.35,0.764156931
6030,0,2.35,0.788356622
6031,0.1,2.35,0.811118266
6032,0.2,2.35,0.832423034
6033,0.3,2.35,0.852325178
6034,0.4,2.35,0.870938181
6035,0.5,2.35,0.888412593
6036,0.6,2.35,0.904886245
6037,0.7,2.35,0.92037436
6038,0.8,2.35,0.934555098
6039,0.9,2.35,0.946422399
6040,1,2.35,0.953860441
6041,1.1,2.35,0.953314685
6042,1.2,2.35,0.939744635
6043,1.3,2.35,0.906939119
6044,1.4,2.35,0.848467586
6045,1.5,2.35,0.760054196
6046,1.6,2.35,0.643618807
6047,1.7,2.35,0.510395369
6048,1.8,2.35,0.378450643
6049,1.9,2.35,0.264474111
6050,2,2.35,0.176906677
6051,2.1,2.35,0.115701108
6052,2.2,2.35,0.076436595
6053,2.3,2.35,0.054382829
6054,2.4,2.35,0.046917167
6055,2.5,2.35,0.054881822
6056,2.6,2.35,0.083639353
6057,2.7,2.35,0.143354809
6058,2.8,2.35,0.245550309
6059,2.9,2.35,0.391934785
6060,3,2.35,0.561465602
6061,3.1,2.35,0.717173147
6062,3.2,2.35,0.833108512
6063,3.3,2.35,0.906929455
6064,3.4,2.35,0.949536618
6065,3.5,2.35,0.972861757
6066,3.6,2.35,0.985338274
6067,3.7,2.35,0.991977815
6068,3.8,2.35,0.995532044
6069,3.9,2.35,0.997459421
6070,4,2.35,0.998523124
6071,4.1,2.35,0.999122365
6072,4.2,2.35,0.9994675
6073,-2.6,2.4,0.999996916
6074,-2.5,2.4,0.999993325
6075,-2.4,2.4,0.99998555
6076,-2.3,2.4,0.99996872
6077,-2.2,2.4,0.999932291
6078,-2.1,2.4,0.999853446
6079,-2,2.4,0.999682834
6080,-1.9,2.4,0.999313815
6081,-1.8,2.4,0.998516465
6082,-1.7,2.4,0.996797483
6083,-1.6,2.4,0.993110143
6084,-1.5,2.4,0.985288537
6085,-1.4,2.4,0.969102517
6086,-1.3,2.4,0.937346664
6087,-1.2,2.4,0.88146797
6088,-1.1,2.4,0.800944846
6089,-1,2.4,0.715989693
6090,-0.9,2.4,0.656709633
6091,-0.8,2.4,0.634039045
6092,-0.7,2.4,0.638471534
6093,-0.6,2.4,0.657229156
6094,-0.5,2.4,0.682063286
6095,-0.4,2.4,0.708807161
6096,-0.3,2.4,0.735526539
6097,-0.2,2.4,0.761329941
6098,-0.1,2.4,0.785797666
6099,0,2.4,0.808735738
6100,0.1,2.4,0.830073866
6101,0.2,2.4,0.849822627
6102,0.3,2.4,0.868053577
6103,0.4,2.4,0.884886055
6104,0.5,2.4,0.90047011
6105,0.6,2.4,0.914951398
6106,0.7,2.4,0.928392397
6107,0.8,2.4,0.940606887
6108,0.9,2.4,0.950856306
6109,1,2.4,0.95739586
6110,1.1,2.4,0.956979397
6111,1.2,2.4,0.944574371
6112,1.3,2.4,0.913579565
6113,1.4,2.4,0.856912034
6114,1.5,2.4,0.769608158
6115,1.6,2.4,0.653086933
6116,1.7,2.4,0.518511003
6117,1.8,2.4,0.384408442
6118,1.9,2.4,0.268184881
6119,2,2.4,0.178803516
6120,2.1,2.4,0.116363401
6121,2.2,2.4,0.076328658
6122,2.3,2.4,0.053756681
6123,2.4,2.4,0.045792795
6124,2.5,2.4,0.053029798
6125,2.6,2.4,0.080558274
6126,2.7,2.4,0.138350336
6127,2.8,2.4,0.238166851
6128,2.9,2.4,0.382792452
6129,3,2.4,0.552524741
6130,3.1,2.4,0.71037463
6131,3.2,2.4,0.828969721
6132,3.3,2.4,0.904828514
6133,3.4,2.4,0.948638153
6134,3.5,2.4,0.972564506
6135,3.6,2.4,0.985303467
6136,3.7,2.4,0.992038894
6137,3.8,2.4,0.995615301
6138,3.9,2.4,0.997536195
6139,4,2.4,0.998584911
6140,4.1,2.4,0.999168845
6141,4.2,2.4,0.999501132
6142,-2.6,2.45,0.999997058
6143,-2.5,2.45,0.999993632
6144,-2.4,2.45,0.999986214
6145,-2.3,2.45,0.999970158
6146,-2.2,2.45,0.999935404
6147,-2.1,2.45,0.999860184
6148,-2,2.45,0.999697411
6149,-1.9,2.45,0.999345336
6150,-1.8,2.45,0.998584544
6151,-1.7,2.45,0.996944161
6152,-1.6,2.45,0.993424563
6153,-1.5,2.45,0.985955635
6154,-1.4,2.45,0.970489421
6155,-1.3,2.45,0.940122853
6156,-1.2,2.45,0.886681789
6157,-1.1,2.45,0.80987324
6158,-1,2.45,0.729616267
6159,-0.9,2.45,0.675024739
6160,-0.8,2.45,0.655943463
6161,-0.7,2.45,0.662508485
6162,-0.6,2.45,0.682195447
6163,-0.5,2.45,0.707125131
6164,-0.4,2.45,0.733404891
6165,-0.3,2.45,0.759273763
6166,-0.2,2.45,0.783950993
6167,-0.1,2.45,0.807093525
6168,0,2.45,0.828564373
6169,0.1,2.45,0.848336334
6170,0.2,2.45,0.866450799
6171,0.3,2.45,0.882998104
6172,0.4,2.45,0.898105096
6173,0.5,2.45,0.911921499
6174,0.6,2.45,0.924594693
6175,0.7,2.45,0.93621303
6176,0.8,2.45,0.946679903
6177,0.9,2.45,0.955459397
6178,1,2.45,0.961137288
6179,1.1,2.45,0.960826062
6180,1.2,2.45,0.949641174
6181,1.3,2.45,0.920696574
6182,1.4,2.45,0.866206395
6183,1.5,2.45,0.780348088
6184,1.6,2.45,0.663888222
6185,1.7,2.45,0.527885713
6186,1.8,2.45,0.391408365
6187,1.9,2.45,0.272685577
6188,2,2.45,0.181271589
6189,2.1,2.45,0.117432333
6190,2.2,2.45,0.076511997
6191,2.3,2.45,0.053344918
6192,2.4,2.45,0.044835765
6193,2.5,2.45,0.051321994
6194,2.6,2.45,0.077613883
6195,2.7,2.45,0.133466942
6196,2.8,2.45,0.230829335
6197,2.9,2.45,0.373519023
6198,3,2.45,0.543243142
6199,3.1,2.45,0.70314102
6200,3.2,2.45,0.824445873
6201,3.3,2.45,0.902450251
6202,3.4,2.45,0.947559343
6203,3.5,2.45,0.972154665
6204,3.6,2.45,0.985199003
6205,3.7,2.45,0.992056645
6206,3.8,2.45,0.995671318
6207,3.9,2.45,0.997595645
6208,4,2.45,0.998635562
6209,4.1,2.45,0.999208103
6210,4.2,2.45,0.999530046
6211,-2.6,2.5,0.999997193
6212,-2.5,2.5,0.999993924
6213,-2.4,2.5,0.999986848
6214,-2.3,2.5,0.99997153
6215,-2.2,2.5,0.999938374
6216,-2.1,2.5,0.999866612
6217,-2,2.5,0.99971132
6218,-1.9,2.5,0.999375415
6219,-1.8,2.5,0.998649527
6220,-1.7,2.5,0.997084248
6221,-1.6,2.5,0.993725239
6222,-1.5,2.5,0.98659532
6223,-1.4,2.5,0.971827129
6224,-1.3,2.5,0.942832741
6225,-1.2,2.5,0.891883021
6226,-1.1,2.5,0.819057818
6227,-1,2.5,0.744022123
6228,-0.9,2.5,0.694591308
6229,-0.8,2.5,0.679217534
6230,-0.7,2.5,0.68771095
6231,-0.6,2.5,0.707967742
6232,-0.5,2.5,0.732598127
6233,-0.4,2.5,0.758042251
6234,-0.3,2.5,0.782737338
6235,-0.2,2.5,0.806023078
6236,-0.1,2.5,0.827635973
6237,0,2.5,0.847495667
6238,0.1,2.5,0.86561619
6239,0.2,2.5,0.882067561
6240,0.3,2.5,0.896957209
6241,0.4,2.5,0.910418591
6242,0.5,2.5,0.922600166
6243,0.6,2.5,0.933646967
6244,0.7,2.5,0.943659559
6245,0.8,2.5,0.952598901
6246,0.9,2.5,0.960079247
6247,1,2.5,0.964969492
6248,1.1,2.5,0.964760436
6249,1.2,2.5,0.954842286
6250,1.3,2.5,0.928192488
6251,1.4,2.5,0.876321672
6252,1.5,2.5,0.792355357
6253,1.6,2.5,0.67618112
6254,1.7,2.5,0.538678956
6255,1.8,2.5,0.399558047
6256,1.9,2.5,0.278025906
6257,2,2.5,0.184321957
6258,2.1,2.5,0.118900555
6259,2.2,2.5,0.076973372
6260,2.3,2.5,0.053134309
6261,2.4,2.5,0.044035196
6262,2.5,2.5,0.049751088
6263,2.6,2.5,0.074804431
6264,2.7,2.5,0.128713056
6265,2.8,2.5,0.223562919
6266,2.9,2.5,0.364156502
6267,3,2.5,0.533665336
6268,3.1,2.5,0.695504532
6269,3.2,2.5,0.819556141
6270,3.3,2.5,0.89980639
6271,3.4,2.5,0.946308173
6272,3.5,2.5,0.971637989
6273,3.6,2.5,0.985029045
6274,3.7,2.5,0.992034038
6275,3.8,2.5,0.995702181
6276,3.9,2.5,0.997639215
6277,4,2.5,0.998676069
6278,4.1,2.5,0.999240815
6279,4.2,2.5,0.9995547
6280,-2.6,2.55,0.999997322
6281,-2.5,2.55,0.999994204
6282,-2.4,2.55,0.999987453
6283,-2.3,2.55,0.99997284
6284,-2.2,2.55,0.999941208
6285,-2.1,2.55,0.999872745
6286,-2,2.55,0.99972459
6287,-1.9,2.55,0.999404117
6288,-1.8,2.55,0.99871155
6289,-1.7,2.55,0.997218028
6290,-1.6,2.55,0.994012713
6291,-1.5,2.55,0.987208485
6292,-1.4,2.55,0.97311643
6293,-1.3,2.55,0.945473891
6294,-1.2,2.55,0.897053685
6295,-1.1,2.55,0.828430238
6296,-1,2.55,0.759024071
6297,-0.9,2.55,0.715059423
6298,-0.8,2.55,0.703364446
6299,-0.7,2.55,0.713502855
6300,-0.6,2.55,0.733953807
6301,-0.5,2.55,0.757915437
6302,-0.4,2.55,0.782201671
6303,-0.3,2.55,0.805461349
6304,-0.2,2.55,0.827156848
6305,-0.1,2.55,0.847101881
6306,0,2.55,0.86526843
6307,0.1,2.55,0.881706833
6308,0.2,2.55,0.896511086
6309,0.3,2.55,0.909801999
6310,0.4,2.55,0.92171716
6311,0.5,2.55,0.932402086
6312,0.6,2.55,0.941996626
6313,0.7,2.55,0.95060507
6314,0.8,2.55,0.958224467
6315,0.9,2.55,0.964579199
6316,1,2.55,0.968774406
6317,1.1,2.55,0.968674906
6318,1.2,2.55,0.960048476
6319,1.3,2.55,0.935917024
6320,1.4,2.55,0.88716133
6321,1.5,2.55,0.805669658
6322,1.6,2.55,0.69013233
6323,1.7,2.55,0.551091707
6324,1.8,2.55,0.409009456
6325,1.9,2.55,0.284286939
6326,2,2.55,0.187983761
6327,2.1,2.55,0.12077031
6328,2.2,2.55,0.077704648
6329,2.3,2.55,0.053114444
6330,2.4,2.55,0.043381745
6331,2.5,2.55,0.048310325
6332,2.6,2.55,0.072127616
6333,2.7,2.55,0.124094994
6334,2.8,2.55,0.216388915
6335,2.9,2.55,0.354742457
6336,3,2.55,0.523832479
6337,3.1,2.55,0.687495077
6338,3.2,2.55,0.814317808
6339,3.3,2.55,0.896907081
6340,3.4,2.55,0.944891434
6341,3.5,2.55,0.971019385
6342,3.6,2.55,0.98479718
6343,3.7,2.55,0.991973655
6344,3.8,2.55,0.995709714
6345,3.9,2.55,0.997668176
6346,4,2.55,0.998707306
6347,4.1,2.55,0.999267578
6348,4.2,2.55,0.9995755
6349,-2.6,2.6,0.999997446
6350,-2.5,2.6,0.99999447
6351,-2.4,2.6,0.99998803
6352,-2.3,2.6,0.999974088
6353,-2.2,2.6,0.999943911
6354,-2.1,2.6,0.999878595
6355,-2,2.6,0.999737251
6356,-1.9,2.6,0.999431505
6357,-1.8,2.6,0.998770747
6358,-1.7,2.6,0.997345775
6359,-1.6,2.6,0.994287526
6360,-1.5,2.6,0.987796066
6361,-1.4,2.6,0.974358411
6362,-1.3,2.6,0.948045097
6363,-1.2,2.6,0.902179174
6364,-1.1,2.6,0.837926384
6365,-1,2.6,0.774436813
6366,-0.9,2.6,0.736071183
6367,-0.8,2.6,0.72788892
6368,-0.7,2.6,0.739331543
6369,-0.6,2.6,0.759608562
6370,-0.5,2.6,0.782577012
6371,-0.4,2.6,0.805446124
6372,-0.3,2.6,0.827078319
6373,-0.2,2.6,0.847054117
6374,-0.1,2.6,0.865257829
6375,0,2.6,0.881706659
6376,0.1,2.6,0.896480421
6377,0.2,2.6,0.909691115
6378,0.3,2.6,0.921468252
6379,0.4,2.6,0.931950367
6380,0.5,2.6,0.941278055
6381,0.6,2.6,0.949583962
6382,0.7,2.6,0.956970915
6383,0.8,2.6,0.96345799
6384,0.9,2.6,0.968850132
6385,1,2.6,0.972446286
6386,1.1,2.6,0.972463968
6387,1.2,2.6,0.965120436
6388,1.3,2.6,0.943677063
6389,1.4,2.6,0.898548792
6390,1.5,2.6,0.820258814
6391,1.6,2.6,0.705893621
6392,1.7,2.6,0.565361901
6393,1.8,2.6,0.419964943
6394,1.9,2.6,0.291587895
6395,2,2.6,0.192308362
6396,2.1,2.6,0.123055344
6397,2.2,2.6,0.078703509
6398,2.3,2.6,0.053277959
6399,2.4,2.6,0.042867676
6400,2.5,2.6,0.046993589
6401,2.6,2.6,0.069580767
6402,2.7,2.6,0.119617293
6403,2.8,2.6,0.209325229
6404,2.9,2.6,0.345310384
6405,3,2.6,0.513782595
6406,3.1,2.6,0.679140488
6407,3.2,2.6,0.808746476
6408,3.3,2.6,0.893761055
6409,3.4,2.6,0.943314828
6410,3.5,2.6,0.970302992
6411,3.6,2.6,0.984506468
6412,3.7,2.6,0.991877726
6413,3.8,2.6,0.995695508
6414,3.9,2.6,0.997683643
6415,4,2.6,0.998730046
6416,4.1,2.6,0.99928892
6417,4.2,2.6,0.999592805
6418,-2.6,2.65,0.999997563
6419,-2.5,2.65,0.999994725
6420,-2.4,2.65,0.99998858
6421,-2.3,2.65,0.99997528
6422,-2.2,2.65,0.99994649
6423,-2.1,2.65,0.999884178
6424,-2,2.65,0.999749331
6425,-1.9,2.65,0.999457637
6426,-1.8,2.65,0.998827243
6427,-1.7,2.65,0.997467752
6428,-1.6,2.65,0.994550205
6429,-1.5,2.65,0.988359021
6430,-1.4,2.65,0.975554373
6431,-1.3,2.65,0.950546093
6432,-1.2,2.65,0.907247417
6433,-1.1,2.65,0.847485101
6434,-1,2.65,0.790074859
6435,-0.9,2.65,0.757272704
6436,-0.8,2.65,0.752319813
6437,-0.7,2.65,0.764694639
6438,-0.6,2.65,0.784459078
6439,-0.5,2.65,0.806169307
6440,-0.4,2.65,0.827432296
6441,-0.3,2.65,0.847315869
6442,-0.2,2.65,0.865508766
6443,-0.1,2.65,0.881956348
6444,0,2.65,0.896712334
6445,0.1,2.65,0.909878391
6446,0.2,2.65,0.921578209
6447,0.3,2.65,0.931945198
6448,0.4,2.65,0.941115605
6449,0.5,2.65,0.949223211
6450,0.6,2.65,0.956392031
6451,0.7,2.65,0.962720324
6452,0.8,2.65,0.968240053
6453,0.9,2.65,0.972815166
6454,1,2.65,0.975901688
6455,1.1,2.65,0.976037556
6456,1.2,2.65,0.96992762
6457,1.3,2.65,0.951257599
6458,1.4,2.65,0.910228198
6459,1.5,2.65,0.835988647
6460,1.6,2.65,0.723567686
6461,1.7,2.65,0.581751645
6462,1.8,2.65,0.432681586
6463,1.9,2.65,0.300094025
6464,2,2.65,0.197374668
6465,2.1,2.65,0.125783488
6466,2.2,2.65,0.079974499
6467,2.3,2.65,0.053620892
6468,2.4,2.65,0.042486974
6469,2.5,2.65,0.045795484
6470,2.6,2.65,0.067160992
6471,2.7,2.65,0.115283001
6472,2.8,2.65,0.202386764
6473,2.9,2.65,0.335890062
6474,3,2.65,0.503550817
6475,3.1,2.65,0.670466736
6476,3.2,2.65,0.802856254
6477,3.3,2.65,0.890375762
6478,3.4,2.65,0.941583069
6479,3.5,2.65,0.969492246
6480,3.6,2.65,0.984159496
6481,3.7,2.65,0.991748162
6482,3.8,2.65,0.995660943
6483,3.9,2.65,0.997686592
6484,4,2.65,0.998744966
6485,4.1,2.65,0.999305309
6486,4.2,2.65,0.999606934
6487,-2.6,2.7,0.999997675
6488,-2.5,2.7,0.999994967
6489,-2.4,2.7,0.999989105
6490,-2.3,2.7,0.999976417
6491,-2.2,2.7,0.999948951
6492,-2.1,2.7,0.999889503
6493,-2,2.7,0.999760856
6494,-1.9,2.7,0.999482573
6495,-1.8,2.7,0.998881161
6496,-1.7,2.7,0.997584217
6497,-1.6,2.7,0.994801271
6498,-1.5,2.7,0.988898323
6499,-1.4,2.7,0.976705772
6500,-1.3,2.7,0.952977318
6501,-1.2,2.7,0.912248171
6502,-1.1,2.7,0.857047238
6503,-1,2.7,0.805755366
6504,-0.9,2.7,0.778326715
6505,-0.8,2.7,0.776230528
6506,-0.7,2.7,0.789161104
6507,-0.6,2.7,0.80812112
6508,-0.5,2.7,0.828375356
6509,-0.4,2.7,0.847914157
6510,-0.3,2.7,0.865994647
6511,-0.2,2.7,0.882400258
6512,-0.1,2.7,0.897126323
6513,0,2.7,0.910253913
6514,0.1,2.7,0.921899036
6515,0.2,2.7,0.932191151
6516,0.3,2.7,0.941263211
6517,0.4,2.7,0.949246332
6518,0.5,2.7,0.956265911
6519,0.6,2.7,0.962436417
6520,0.7,2.7,0.967849732
6521,0.8,2.7,0.972544753
6522,0.9,2.7,0.976428681
6523,1,2.7,0.979083568
6524,1.1,2.7,0.97932946
6525,1.2,2.7,0.974364503
6526,1.3,2.7,0.958449615
6527,1.4,2.7,0.921883117
6528,1.5,2.7,0.852601864
6529,1.6,2.7,0.743164389
6530,1.7,2.7,0.600522427
6531,1.8,2.7,0.447471489
6532,1.9,2.7,0.310025208
6533,2,2.7,0.203295836
6534,2.1,2.7,0.129000107
6535,2.2,2.7,0.08153046
6536,2.3,2.7,0.054143201
6537,2.4,2.7,0.042235521
6538,2.5,2.7,0.044711425
6539,2.6,2.7,0.06486532
6540,2.7,2.7,0.111093949
6541,2.8,2.7,0.195585795
6542,2.9,2.7,0.32650789
6543,3,2.7,0.493169614
6544,3.1,2.7,0.661498138
6545,3.2,2.7,0.796659944
6546,3.3,2.7,0.886757512
6547,3.4,2.7,0.939699978
6548,3.5,2.7,0.968589947
6549,3.6,2.7,0.983758415
6550,3.7,2.7,0.991586587
6551,3.8,2.7,0.995607207
6552,3.9,2.7,0.997677869
6553,4,2.7,0.998752661
6554,4.1,2.7,0.999317155
6555,4.2,2.7,0.999618169
6556,-2.6,2.75,0.999997782
6557,-2.5,2.75,0.999995199
6558,-2.4,2.75,0.999989606
6559,-2.3,2.75,0.999977501
6560,-2.2,2.75,0.999951298
6561,-2.1,2.75,0.999894584
6562,-2,2.75,0.999771852
6563,-1.9,2.75,0.999506365
6564,-1.8,2.75,0.998932619
6565,-1.7,2.75,0.997695416
6566,-1.6,2.75,0.995041227
6567,-1.5,2.75,0.98941494
6568,-1.4,2.75,0.977814172
6569,-1.3,2.75,0.955339717
6570,-1.2,2.75,0.917172415
6571,-1.1,2.75,0.866555044
6572,-1,2.75,0.821301718
6573,-0.9,2.75,0.798924544
6574,-0.8,2.75,0.799255125
6575,-0.7,2.75,0.812384642
6576,-0.6,2.75,0.830306492
6577,-0.5,2.75,0.848975658
6578,-0.4,2.75,0.866738339
6579,-0.3,2.75,0.883019571
6580,-0.2,2.75,0.897682141
6581,-0.1,2.75,0.910759993
6582,0,2.75,0.922352815
6583,0.1,2.75,0.932584199
6584,0.2,2.75,0.941584285
6585,0.3,2.75,0.949481988
6586,0.4,2.75,0.956401062
6587,0.5,2.75,0.962457405
6588,0.6,2.75,0.96775546
6589,0.7,2.75,0.972379769
6590,0.8,2.75,0.976372259
6591,0.9,2.75,0.979671766
6592,1,2.75,0.981960453
6593,1.1,2.75,0.982300041
6594,1.2,2.75,0.978360419
6595,1.3,2.75,0.96507749
6596,1.4,2.75,0.933172372
6597,1.5,2.75,0.869716779
6598,1.6,2.75,0.764553488
6599,1.7,2.75,0.621894958
6600,1.8,2.75,0.464694484
6601,1.9,2.75,0.321664336
6602,2,2.75,0.210227502
6603,2.1,2.75,0.132772634
6604,2.2,2.75,0.0833945
6605,2.3,2.75,0.05484951
6606,2.4,2.75,0.042111352
6607,2.5,2.75,0.043737748
6608,2.6,2.75,0.062690827
6609,2.7,2.75,0.107050978
6610,2.8,2.75,0.188932306
6611,2.9,2.75,0.3171872
6612,3,2.75,0.482669021
6613,3.1,2.75,0.652257549
6614,3.2,2.75,0.790169213
6615,3.3,2.75,0.882911594
6616,3.4,2.75,0.937668562
6617,3.5,2.75,0.967598315
6618,3.6,2.75,0.983304984
6619,3.7,2.75,0.991394364
6620,3.8,2.75,0.995535316
6621,3.9,2.75,0.997658211
6622,4,2.75,0.99875365
6623,4.1,2.75,0.99932482
6624,4.2,2.75,0.999626758
6625,-2.6,2.8,0.999997884
6626,-2.5,2.8,0.999995419
6627,-2.4,2.8,0.999990084
6628,-2.3,2.8,0.999978536
6629,-2.2,2.8,0.999953538
6630,-2.1,2.8,0.999899431
6631,-2,2.8,0.999782344
6632,-1.9,2.8,0.999529067
6633,-1.8,2.8,0.998981727
6634,-1.7,2.8,0.997801585
6635,-1.6,2.8,0.995270564
6636,-1.5,2.8,0.989909835
6637,-1.4,2.8,0.9788812
6638,-1.3,2.8,0.957634582
6639,-1.2,2.8,0.922011846
6640,-1.1,2.8,0.875951942
6641,-1,2.8,0.83654758
6642,-0.9,2.8,0.818796302
6643,-0.8,2.8,0.821098772
6644,-0.7,2.8,0.834108989
6645,-0.6,2.8,0.850821889
6646,-0.5,2.8,0.867841546
6647,-0.4,2.8,0.883833581
6648,-0.3,2.8,0.898366876
6649,-0.2,2.8,0.911367977
6650,-0.1,2.8,0.922898748
6651,0,2.8,0.933069784
6652,0.1,2.8,0.942006612
6653,0.2,2.8,0.949836012
6654,0.3,2.8,0.956680172
6655,0.4,2.8,0.962653932
6656,0.5,2.8,0.967863063
6657,0.6,2.8,0.972401867
6658,0.7,2.8,0.976347147
6659,0.8,2.8,0.979741291
6660,0.9,2.8,0.98254612
6661,1,2.8,0.984522499
6662,1.1,2.8,0.984934231
6663,1.2,2.8,0.9818817
6664,1.3,2.8,0.971018536
6665,1.4,2.8,0.9437752
6666,1.5,2.8,0.886853946
6667,1.6,2.8,0.787426003
6668,1.7,2.8,0.645992761
6669,1.8,2.8,0.484738379
6670,1.9,2.8,0.335363703
6671,2,2.8,0.218377513
6672,2.1,2.8,0.137196444
6673,2.2,2.8,0.085602665
6674,2.3,2.8,0.055750154
6675,2.4,2.8,0.042115034
6676,2.5,2.8,0.042871865
6677,2.6,2.8,0.060634764
6678,2.7,2.8,0.103154144
6679,2.8,2.8,0.182434293
6680,2.9,2.8,0.307948558
6681,3,2.8,0.47207683
6682,3.1,2.8,0.642766542
6683,3.2,2.8,0.783394759
6684,3.3,2.8,0.878842399
6685,3.4,2.8,0.935491094
6686,3.5,2.8,0.966519037
6687,3.6,2.8,0.982800604
6688,3.7,2.8,0.991172617
6689,3.8,2.8,0.995446131
6690,3.9,2.8,0.997628249
6691,4,2.8,0.998748385
6692,4.1,2.8,0.99932862
6693,4.2,2.8,0.99963292
6694,-2.6,2.85,0.999997981
6695,-2.5,2.85,0.99999563
6696,-2.4,2.85,0.99999054
6697,-2.3,2.85,0.999979523
6698,-2.2,2.85,0.999955674
6699,-2.1,2.85,0.999904056
6700,-2,2.85,0.999792353
6701,-1.9,2.85,0.999550728
6702,-1.8,2.85,0.999028593
6703,-1.7,2.85,0.997902953
6704,-1.6,2.85,0.995489758
6705,-1.5,2.85,0.990383954
6706,-1.4,2.85,0.979908521
6707,-1.3,2.85,0.959863413
6708,-1.2,2.85,0.926758467
6709,-1.1,2.85,0.885182656
6710,-1,2.85,0.851341049
6711,-0.9,2.85,0.837718321
6712,-0.8,2.85,0.841542056
6713,-0.7,2.85,0.854165834
6714,-0.6,2.85,0.869561025
6715,-0.5,2.85,0.884923361
6716,-0.4,2.85,0.899196711
6717,-0.3,2.85,0.912069294
6718,-0.2,2.85,0.923516727
6719,-0.1,2.85,0.933619386
6720,0,2.85,0.942492396
6721,0.1,2.85,0.950258808
6722,0.2,2.85,0.957039085
6723,0.3,2.85,0.962946859
6724,0.4,2.85,0.96808716
6725,0.5,2.85,0.972555427
6726,0.6,2.85,0.976436024
6727,0.7,2.85,0.979797989
6728,0.8,2.85,0.982682507
6729,0.9,2.85,0.985067891
6730,1,2.85,0.986776215
6731,1.1,2.85,0.987236693
6732,1.2,2.85,0.984927447
6733,1.3,2.85,0.9762105
6734,1.4,2.85,0.953433364
6735,1.5,2.85,0.9034904
6736,1.6,2.85,0.811280711
6737,1.7,2.85,0.672774171
6738,1.8,2.85,0.507981215
6739,1.9,2.85,0.351546267
6740,2,2.85,0.228016788
6741,2.1,2.85,0.142402321
6742,2.2,2.85,0.088207487
6743,2.3,2.85,0.056862614
6744,2.4,2.85,0.042250196
6745,2.5,2.85,0.042112465
6746,2.6,2.85,0.058694691
6747,2.7,2.85,0.09940291
6748,2.8,2.85,0.176098044
6749,2.9,2.85,0.298810037
6750,3,2.85,0.461418791
6751,3.1,2.85,0.633045568
6752,3.2,2.85,0.776346458
6753,3.3,2.85,0.874553525
6754,3.4,2.85,0.933169182
6755,3.5,2.85,0.96535332
6756,3.6,2.85,0.982246346
6757,3.7,2.85,0.990922257
6758,3.8,2.85,0.995340371
6759,3.9,2.85,0.997588522
6760,4,2.85,0.998737256
6761,4.1,2.85,0.999328831
6762,4.2,2.85,0.999636848
6763,-2.6,2.9,0.999998074
6764,-2.5,2.9,0.999995831
6765,-2.4,2.9,0.999990975
6766,-2.3,2.9,0.999980464
6767,-2.2,2.9,0.999957713
